hhid14_9,pid14,movenum,mg21bx,mg21cx,mg21dx,mg21ex,mg21e,mg21d,mg21c,mg21b,mg24x,mg24mth,mg24yr,mg25,mg26,mg27x,mg27,mg28,mg29,mg30,mg31,mg34a,mg34,mg35,mg36,mg39,mg40,hhid14,pidlink,version,module
003184200,1,1,8,8,8,8,98,98,98,998,1,1,2010,NA,5,8,NA,4,NA,NA,NA,NA,1,1,A,1,NA,0031842,003180006,1.3,B3A_MG2
003184200,1,2,3,3,3,3,62,31,71,10,1,10,2011,NA,5,8,NA,4,NA,NA,NA,NA,1,1,A,3,NA,0031842,003180006,1.3,B3A_MG2
003180000,7,1,1,1,1,3,62,31,71,10,1,12,2012,NA,3,1,10000,1,1,2,NA,NA,3,NA,,1,NA,0031800,003180007,1.3,B3A_MG2
003180000,7,2,3,3,3,3,62,12,77,50,1,7,2014,NA,3,1,10000,1,1,2,NA,NA,3,NA,,3,NA,0031800,003180007,1.3,B3A_MG2
003183100,4,1,3,3,3,3,62,12,77,50,1,11,2012,NA,5,1,3,4,NA,NA,NA,NA,3,NA,,3,NA,0031831,003183104,1.3,B3A_MG2
003184200,2,1,3,3,3,3,62,31,71,10,1,98,1999,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0031842,003184202,1.3,B3A_MG2
003184200,2,2,3,3,3,3,62,31,71,10,1,98,2010,NA,3,1,2,13,NA,NA,NA,NA,1,2,AG,3,NA,0031842,003184202,1.3,B3A_MG2
003180005,1,1,3,3,3,3,62,12,77,50,1,8,2012,NA,5,1,8,13,NA,NA,NA,NA,1,2,AG,3,NA,0031851,003185101,1.3,B3A_MG2
003193100,1,1,1,3,3,3,62,12,77,50,1,7,2011,NA,1,1,30,1,1,7,NA,NA,1,1,A,1,NA,0031931,003190003,1.3,B3A_MG2
003193100,1,2,3,3,3,3,62,12,77,20,1,7,2012,NA,3,1,6,9,NA,NA,NA,NA,1,1,A,3,NA,0031931,003190003,1.3,B3A_MG2
003193100,2,1,1,3,3,3,62,12,77,50,1,7,2010,NA,1,1,10,95,NA,NA,NA,NA,1,1,A,1,NA,0031931,003193102,1.3,B3A_MG2
003193100,2,2,3,3,3,3,62,12,77,20,1,8,2012,NA,3,1,6,1,1,7,NA,NA,1,1,A,3,NA,0031931,003193102,1.3,B3A_MG2
003200004,1,1,1,1,1,3,62,13,71,30,1,9,1998,NA,3,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0032051,003200004,1.3,B3A_MG2
003200004,1,2,1,1,1,3,62,21,71,51,1,4,2004,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0032051,003200004,1.3,B3A_MG2
003200004,1,3,1,3,3,3,62,12,77,50,1,12,2005,NA,3,8,NA,4,NA,NA,NA,NA,3,NA,,1,NA,0032051,003200004,1.3,B3A_MG2
003200004,1,4,3,3,3,3,62,12,77,40,1,6,2006,NA,5,1,5,1,1,1,NA,NA,1,1,A,1,NA,0032051,003200004,1.3,B3A_MG2
003200004,1,5,1,3,3,3,62,12,77,20,1,3,2008,NA,3,1,4,1,1,7,NA,NA,1,2,AG,1,NA,0032051,003200004,1.3,B3A_MG2
003200004,1,6,3,3,3,3,62,12,77,40,1,3,2012,NA,3,1,4,1,1,1,NA,NA,1,3,AG,1,NA,0032051,003200004,1.3,B3A_MG2
003200004,1,7,3,3,3,3,62,12,77,40,1,2,2015,NA,3,1,3,16,NA,NA,NA,NA,1,3,AG,3,NA,0032051,003200004,1.3,B3A_MG2
003244100,2,1,1,1,1,3,62,14,5,24,1,3,2005,NA,1,8,NA,8,NA,NA,NA,NA,1,1,A,1,NA,0032441,003240005,1.3,B3A_MG2
003244100,2,2,1,1,1,3,62,12,77,50,1,98,2007,NA,1,8,NA,7,NA,NA,NA,NA,3,NA,,1,NA,0032441,003240005,1.3,B3A_MG2
003244100,2,3,1,1,1,3,62,14,5,24,1,98,2008,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,0032441,003240005,1.3,B3A_MG2
003244100,2,4,1,1,1,3,62,12,75,30,1,11,2010,NA,5,8,NA,8,NA,NA,NA,NA,1,3,AG,1,NA,0032441,003240005,1.3,B3A_MG2
003244100,2,5,1,1,1,3,62,12,77,50,1,7,2012,NA,1,8,NA,8,NA,NA,NA,NA,1,3,AG,1,NA,0032441,003240005,1.3,B3A_MG2
003244100,2,6,3,3,3,3,62,15,71,20,1,12,2014,NA,5,8,NA,8,NA,NA,NA,NA,1,5,AG,3,NA,0032441,003240005,1.3,B3A_MG2
003243206,2,1,3,3,3,3,62,12,3,70,1,4,2014,NA,1,1,30,4,NA,NA,NA,NA,3,NA,,3,NA,0032454,003243206,1.3,B3A_MG2
003244100,1,1,1,1,1,3,62,12,75,30,1,98,2010,NA,5,8,NA,1,1,1,NA,NA,1,4,AG,1,NA,0032441,003244101,1.3,B3A_MG2
003244100,1,2,8,1,1,3,62,12,3,998,1,98,2012,NA,1,8,NA,1,1,1,NA,NA,1,4,AG,1,NA,0032441,003244101,1.3,B3A_MG2
003244100,1,3,3,3,3,3,62,15,71,20,1,6,2015,NA,5,8,NA,1,1,2,NA,NA,1,4,AG,3,NA,0032441,003244101,1.3,B3A_MG2
003260004,1,1,8,8,8,1,0,98,98,998,1,8,2007,NA,5,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0032651,003260004,1.3,B3A_MG2
003260004,1,2,1,3,3,3,62,12,77,50,1,5,2008,NA,3,8,NA,1,1,2,NA,NA,3,NA,,1,NA,0032651,003260004,1.3,B3A_MG2
003260004,1,3,8,1,1,3,62,14,71,998,1,4,2009,NA,5,1,600,1,1,2,NA,NA,3,NA,,1,NA,0032651,003260004,1.3,B3A_MG2
003260004,1,4,1,3,3,3,62,12,77,50,1,3,2010,NA,3,1,600,1,1,2,NA,NA,3,NA,,1,NA,0032651,003260004,1.3,B3A_MG2
003260004,1,5,3,3,3,3,62,12,77,20,1,1,2012,NA,3,1,5,13,NA,NA,NA,NA,1,2,AG,3,NA,0032651,003260004,1.3,B3A_MG2
003260005,1,1,3,3,3,3,62,12,3,70,1,3,2007,NA,1,1,30,4,NA,NA,NA,NA,3,NA,,3,NA,0032652,003260005,1.3,B3A_MG2
003260006,1,1,1,1,1,3,62,21,71,51,1,1,2010,NA,3,8,NA,1,1,2,NA,NA,1,1,D,1,NA,0032653,003260006,1.3,B3A_MG2
003260006,1,2,3,3,3,3,62,14,1,50,1,4,2012,NA,1,8,NA,1,1,2,NA,NA,3,NA,,3,NA,0032653,003260006,1.3,B3A_MG2
003260008,1,1,3,3,3,3,62,32,1,60,1,6,2014,NA,1,1,99998,2,NA,NA,1,NA,3,NA,,3,NA,0032654,003260008,1.3,B3A_MG2
003260000,9,1,1,3,3,3,62,12,77,20,1,7,1978,NA,3,1,40,2,NA,NA,1,NA,3,NA,,1,NA,0032600,003260009,1.3,B3A_MG2
003260000,9,2,1,1,3,3,62,12,3,110,1,8,2007,NA,3,1,70,2,NA,NA,1,NA,3,NA,,1,NA,0032600,003260009,1.3,B3A_MG2
003260000,9,3,3,3,3,3,62,12,77,50,1,4,2008,NA,3,1,70,4,NA,NA,NA,NA,3,NA,,3,NA,0032600,003260009,1.3,B3A_MG2
003260004,2,1,1,1,3,3,62,12,3,90,1,11,2011,NA,1,1,6,4,NA,NA,NA,NA,3,NA,,1,NA,0032651,003265102,1.3,B3A_MG2
003260004,2,2,3,3,3,3,62,12,77,20,1,1,2013,NA,3,1,6,9,NA,NA,NA,NA,1,2,AG,3,NA,0032651,003265102,1.3,B3A_MG2
003260005,2,1,1,1,1,3,62,32,1,190,1,2,2006,NA,1,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0032652,003265202,1.3,B3A_MG2
003260005,2,2,3,3,3,3,62,12,3,70,1,8,2006,NA,1,8,NA,1,1,2,NA,NA,3,NA,,3,NA,0032652,003265202,1.3,B3A_MG2
003270000,3,1,1,8,1,3,62,15,98,998,1,7,2011,NA,5,1,1000,1,1,2,NA,NA,3,NA,,1,NA,0032700,003270003,1.3,B3A_MG2
003270000,3,2,3,3,3,3,62,12,3,101,1,2,2012,NA,1,1,1000,12,NA,NA,NA,NA,3,NA,,3,NA,0032700,003270003,1.3,B3A_MG2
003270000,6,1,3,3,3,3,62,12,3,101,1,10,2014,NA,1,1,30,4,NA,NA,NA,NA,3,NA,,3,NA,0032700,003270006,1.3,B3A_MG2
003280000,1,1,3,3,3,3,62,12,21,50,1,98,1995,NA,1,1,100,1,1,7,NA,NA,1,4,AG,3,NA,0032800,003280001,1.3,B3A_MG2
003280000,3,1,3,3,3,3,62,12,21,50,1,98,2009,NA,1,1,12,9,NA,NA,NA,NA,3,NA,,3,NA,0032800,003280003,1.3,B3A_MG2
003294100,8,1,3,3,3,3,62,21,71,41,1,9,2014,NA,3,8,NA,1,1,1,NA,NA,3,NA,,3,NA,0032941,003290005,1.3,B3A_MG2
003290000,6,1,1,3,3,3,62,12,77,20,1,6,2011,NA,5,1,6,2,NA,NA,1,NA,3,NA,,1,NA,0032900,003290006,1.3,B3A_MG2
003290000,6,2,3,3,3,3,62,12,77,50,1,5,2014,NA,1,1,6,12,NA,NA,NA,NA,3,NA,,3,NA,0032900,003290006,1.3,B3A_MG2
003294100,6,1,1,1,1,3,62,12,77,40,1,98,2006,NA,3,1,100,2,NA,NA,1,NA,3,NA,,1,NA,0032941,003294106,1.3,B3A_MG2
003294100,6,2,1,3,3,3,62,21,71,80,1,98,2009,NA,5,1,400,1,1,1,NA,NA,3,NA,,1,NA,0032941,003294106,1.3,B3A_MG2
003294100,6,3,3,3,3,3,62,21,71,41,1,98,2011,NA,5,1,10,4,NA,NA,NA,NA,1,1,A,3,NA,0032941,003294106,1.3,B3A_MG2
004010003,1,1,1,1,1,3,62,12,6,31,1,5,2004,NA,1,1,50,8,NA,NA,NA,NA,1,4,CDE,1,NA,0040151,004010003,1.3,B3A_MG2
004010003,1,2,1,1,1,3,62,12,75,60,1,4,2007,NA,1,1,300,2,NA,NA,1,NA,3,NA,,1,NA,0040151,004010003,1.3,B3A_MG2
004010003,1,3,1,1,1,3,62,31,72,40,1,8,2008,NA,5,1,2700,2,NA,NA,1,NA,3,NA,,1,NA,0040151,004010003,1.3,B3A_MG2
004010003,1,4,3,3,3,3,62,32,76,20,1,8,2013,NA,5,1,15,9,NA,NA,NA,NA,3,NA,,3,NA,0040151,004010003,1.3,B3A_MG2
004010005,1,1,1,3,3,3,62,32,76,50,1,1,2013,NA,3,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0040152,004010005,1.3,B3A_MG2
004010005,1,2,3,3,3,3,62,32,76,40,1,8,2014,NA,1,1,6,2,NA,NA,1,NA,3,NA,,3,NA,0040152,004010005,1.3,B3A_MG2
004024100,2,1,3,3,3,3,62,12,6,71,1,1,2012,NA,1,1,250,1,1,1,NA,NA,3,NA,,3,NA,0040241,004020005,1.3,B3A_MG2
004020007,1,1,1,1,1,3,62,12,6,30,1,7,2011,NA,3,1,60,1,1,1,NA,NA,3,NA,,1,NA,0040251,004020007,1.3,B3A_MG2
004020007,1,2,3,3,3,3,62,32,75,41,1,8,2013,NA,3,8,NA,1,1,1,NA,NA,1,1,V,3,NA,0040251,004020007,1.3,B3A_MG2
004020008,2,1,1,1,3,3,62,12,5,180,1,98,2004,NA,1,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0040252,004020008,1.3,B3A_MG2
004020008,2,2,1,3,3,3,62,12,6,71,1,98,2007,NA,1,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0040252,004020008,1.3,B3A_MG2
004020008,2,3,1,1,3,3,62,12,6,30,1,98,2010,NA,3,8,NA,1,1,2,NA,NA,3,NA,,1,NA,0040252,004020008,1.3,B3A_MG2
004020008,2,4,3,3,3,3,62,12,6,40,1,12,2012,NA,1,8,NA,4,NA,NA,NA,NA,1,1,A,3,NA,0040252,004020008,1.3,B3A_MG2
004020000,9,1,1,1,1,3,62,18,6,40,1,4,2012,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0040200,004020009,1.3,B3A_MG2
004020000,9,2,1,1,1,3,62,18,10,40,1,6,2013,NA,3,8,NA,1,1,1,NA,NA,3,NA,,1,NA,0040200,004020009,1.3,B3A_MG2
004020000,9,3,3,3,3,3,62,12,6,71,1,8,2013,NA,3,8,NA,1,1,1,NA,NA,3,NA,,3,NA,0040200,004020009,1.3,B3A_MG2
004024100,4,1,1,1,3,3,62,12,9,160,1,7,2001,NA,5,1,60,2,NA,NA,1,NA,3,NA,,1,NA,0040241,004024104,1.3,B3A_MG2
004024100,4,2,1,1,1,3,62,21,71,51,1,9,2004,NA,5,8,NA,1,1,2,NA,NA,3,NA,,1,NA,0040241,004024104,1.3,B3A_MG2
004024100,4,3,3,3,3,3,62,12,6,71,1,1,2013,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,0040241,004024104,1.3,B3A_MG2
004020008,1,1,1,1,1,3,62,18,71,40,1,98,2002,NA,5,8,NA,1,1,2,NA,NA,3,NA,,1,NA,0040252,004025201,1.3,B3A_MG2
004020008,1,2,3,3,3,3,62,12,6,40,1,98,2010,NA,3,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,0040252,004025201,1.3,B3A_MG2
004030001,1,1,3,3,3,3,62,12,6,71,1,3,2011,NA,1,8,NA,1,2,NA,NA,NA,1,1,A,3,NA,0040351,004030001,1.3,B3A_MG2
004032100,5,1,8,1,1,3,62,14,8,998,1,98,2010,NA,1,8,NA,1,1,2,NA,NA,3,NA,,1,NA,0040321,004030008,1.3,B3A_MG2
004032100,5,2,3,3,3,3,62,14,5,12,1,98,2011,NA,3,8,NA,3,NA,NA,1,NA,3,NA,,3,NA,0040321,004030008,1.3,B3A_MG2
004030000,9,1,1,1,3,3,62,12,7,130,1,98,1988,NA,1,1,2000,1,1,2,NA,NA,3,NA,,1,NA,0040300,004030009,1.3,B3A_MG2
004030000,9,2,1,1,3,3,62,12,8,170,1,98,1990,NA,1,1,3000,12,NA,NA,NA,NA,3,NA,,1,NA,0040300,004030009,1.3,B3A_MG2
004030000,9,3,1,1,1,3,62,14,5,12,1,98,1990,NA,1,1,720,1,1,2,NA,NA,3,NA,,1,NA,0040300,004030009,1.3,B3A_MG2
004030000,9,4,3,3,3,3,62,12,6,71,1,98,1991,NA,1,1,720,1,1,2,NA,NA,3,NA,,3,NA,0040300,004030009,1.3,B3A_MG2
004030011,1,1,3,3,3,3,62,12,6,30,1,5,2014,NA,5,1,30,2,NA,NA,1,NA,3,NA,,3,NA,0040352,004030011,1.3,B3A_MG2
004040000,3,1,3,3,3,3,62,12,6,71,1,3,2008,NA,1,8,NA,11,NA,NA,NA,NA,3,NA,,1,NA,0040400,004040003,1.3,B3A_MG2
004040000,3,2,1,3,3,3,62,12,6,73,1,1,2011,NA,3,1,12,1,1,2,NA,NA,1,1,A,1,NA,0040400,004040003,1.3,B3A_MG2
004040000,3,3,3,3,3,3,62,12,6,71,1,11,2014,NA,1,1,12,7,NA,NA,NA,NA,1,3,AG,3,NA,0040400,004040003,1.3,B3A_MG2
004040000,11,1,1,1,1,3,62,21,71,60,1,98,2005,NA,3,8,NA,13,NA,NA,NA,NA,3,NA,,1,NA,0040400,004040011,1.3,B3A_MG2
004040000,11,2,3,3,3,3,62,12,6,71,1,2,2009,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,1,NA,0040400,004040011,1.3,B3A_MG2
004040000,11,3,1,3,3,3,62,12,6,73,1,1,2010,NA,3,8,NA,8,NA,NA,NA,NA,1,1,A,1,NA,0040400,004040011,1.3,B3A_MG2
004040000,11,4,3,3,3,3,62,12,6,71,1,10,2014,NA,1,8,NA,9,NA,NA,NA,NA,1,3,AG,3,NA,0040400,004040011,1.3,B3A_MG2
004040006,2,1,3,3,3,3,62,12,6,71,1,7,1997,NA,1,1,20,2,NA,NA,1,NA,3,NA,,1,NA,0040451,004045102,1.3,B3A_MG2
004040006,2,2,1,1,3,3,62,12,8,170,1,7,2000,NA,3,1,240,2,NA,NA,1,NA,3,NA,,1,NA,0040451,004045102,1.3,B3A_MG2
004040006,2,3,1,1,3,3,62,12,75,100,1,6,2004,NA,3,1,300,2,NA,NA,1,NA,3,NA,,1,NA,0040451,004045102,1.3,B3A_MG2
004040006,2,4,3,3,3,3,62,12,6,71,1,9,2010,NA,1,1,300,12,NA,NA,NA,NA,3,NA,,1,NA,0040451,004045102,1.3,B3A_MG2
004040006,2,5,3,3,3,3,62,12,6,71,1,4,2012,NA,1,1,20,4,NA,NA,NA,NA,1,1,A,3,NA,0040451,004045102,1.3,B3A_MG2
004050004,1,1,1,1,3,3,62,12,6,30,1,7,2009,NA,3,1,120,2,NA,NA,1,NA,3,NA,,1,NA,0040552,004050004,1.3,B3A_MG2
004050004,1,2,3,3,3,3,62,12,75,100,1,10,2012,NA,3,8,NA,2,NA,NA,1,NA,3,NA,,3,NA,0040552,004050004,1.3,B3A_MG2
004050006,1,1,1,1,3,3,62,12,75,110,1,98,2014,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0040553,004050006,1.3,B3A_MG2
004050006,1,2,3,3,3,3,62,12,6,71,1,6,2015,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,3,NA,0040553,004050006,1.3,B3A_MG2
004060004,1,1,8,1,3,3,62,12,75,998,1,98,1998,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0040652,004060004,1.3,B3A_MG2
004060004,1,2,3,3,3,3,62,12,6,71,1,98,2006,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,3,NA,0040652,004060004,1.3,B3A_MG2
004060005,1,1,1,1,3,3,62,12,12,200,1,3,2001,NA,1,1,250,2,NA,NA,1,NA,3,NA,,1,NA,0040653,004060005,1.3,B3A_MG2
004060005,1,2,1,1,3,3,62,12,75,80,1,7,2004,NA,5,1,50,2,NA,NA,1,NA,3,NA,,1,NA,0040653,004060005,1.3,B3A_MG2
004060005,1,3,1,3,3,3,62,12,6,71,1,10,2008,NA,1,1,300,9,NA,NA,NA,NA,3,NA,,1,NA,0040653,004060005,1.3,B3A_MG2
004060005,1,4,3,3,3,3,62,12,6,73,1,2,2011,NA,1,1,15,4,NA,NA,NA,NA,1,1,A,3,NA,0040653,004060005,1.3,B3A_MG2
004060003,2,1,3,3,3,3,62,12,6,71,1,9,2008,NA,1,1,8,4,NA,NA,NA,NA,3,NA,,3,NA,0040651,004065102,1.3,B3A_MG2
004060004,2,1,8,1,1,3,62,32,73,998,1,6,1998,NA,5,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,0040652,004065202,1.3,B3A_MG2
004060004,2,2,1,1,1,3,62,21,71,81,1,7,1999,NA,3,8,NA,1,1,2,NA,NA,3,NA,,1,NA,0040652,004065202,1.3,B3A_MG2
004060004,2,3,1,3,3,3,62,12,6,30,1,1,2005,NA,1,8,NA,1,1,2,NA,NA,3,NA,,1,NA,0040652,004065202,1.3,B3A_MG2
004060004,2,4,3,3,3,3,62,12,6,71,1,9,2011,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,0040652,004065202,1.3,B3A_MG2
004060005,2,1,1,1,3,3,62,12,75,60,1,98,1998,NA,5,1,120,2,NA,NA,1,NA,3,NA,,1,NA,0040653,004065302,1.3,B3A_MG2
004060005,2,2,1,1,1,3,62,21,71,61,1,98,2003,NA,3,1,400,1,1,2,NA,NA,3,NA,,1,NA,0040653,004065302,1.3,B3A_MG2
004060005,2,3,1,1,1,3,62,31,71,50,1,98,2003,NA,3,1,500,1,1,2,NA,NA,3,NA,,1,NA,0040653,004065302,1.3,B3A_MG2
004060005,2,4,1,3,3,3,62,12,6,70,1,98,2004,NA,3,1,500,10,NA,NA,NA,NA,3,NA,,1,NA,0040653,004065302,1.3,B3A_MG2
004060005,2,5,3,3,3,3,62,12,6,73,1,3,2009,NA,5,1,10,4,NA,NA,NA,NA,3,NA,,3,NA,0040653,004065302,1.3,B3A_MG2
004070000,7,1,1,1,3,3,62,12,75,998,1,2,1999,NA,5,8,NA,95,NA,NA,NA,NA,3,NA,,1,NA,0040700,004070007,1.3,B3A_MG2
004070000,7,2,3,3,3,3,62,12,6,71,1,8,1999,NA,1,8,NA,1,1,6,NA,NA,3,NA,,1,NA,0040700,004070007,1.3,B3A_MG2
004070000,7,3,1,3,3,3,62,12,6,80,1,6,2010,NA,1,1,42,95,NA,NA,NA,NA,1,3,AG,1,NA,0040700,004070007,1.3,B3A_MG2
004070000,7,4,3,3,3,3,62,12,6,71,1,6,2014,NA,1,1,42,15,NA,NA,NA,NA,1,4,AG,3,NA,0040700,004070007,1.3,B3A_MG2
004073100,3,1,8,1,1,3,62,14,71,998,1,6,2011,NA,3,8,NA,1,2,NA,NA,NA,1,1,A,1,NA,0040731,004070008,1.3,B3A_MG2
004073100,3,2,3,3,3,3,62,12,6,71,1,8,2014,NA,1,8,NA,9,NA,NA,NA,NA,1,3,G,3,NA,0040731,004070008,1.3,B3A_MG2
004074300,2,1,1,3,3,3,62,12,6,71,1,12,2008,NA,1,8,NA,1,2,NA,NA,NA,1,3,AG,1,NA,0040743,004070009,1.3,B3A_MG2
004074300,2,2,3,3,3,3,62,12,6,31,1,9,2010,NA,1,1,50,1,2,NA,NA,NA,1,4,AG,3,NA,0040743,004070009,1.3,B3A_MG2
004070000,12,1,3,3,3,3,62,12,6,71,1,7,2007,NA,1,1,50,4,NA,NA,NA,NA,3,NA,,3,NA,0040700,004070012,1.3,B3A_MG2
004100008,1,1,1,1,3,3,62,12,75,20,1,7,2009,NA,5,1,205,2,NA,NA,1,NA,3,NA,,1,NA,0041052,004100008,1.3,B3A_MG2
004100008,1,2,3,3,3,3,62,12,6,71,1,3,2013,NA,1,1,205,1,1,5,NA,NA,3,NA,,3,NA,0041052,004100008,1.3,B3A_MG2
004100000,9,1,1,3,3,3,62,12,6,30,1,1,2007,NA,1,1,35,2,NA,NA,1,NA,3,NA,,1,NA,0041000,004100009,1.3,B3A_MG2
004100000,9,2,3,3,3,3,62,12,6,71,1,5,2008,NA,1,1,35,12,NA,NA,NA,NA,3,NA,,3,NA,0041000,004100009,1.3,B3A_MG2
004102100,1,1,3,3,3,3,62,12,6,71,1,1,1997,NA,1,1,13,4,NA,NA,NA,NA,3,NA,,3,NA,0041021,004102101,1.3,B3A_MG2
004102104,1,1,3,3,3,3,62,12,6,30,1,7,2013,NA,5,1,40,2,NA,NA,1,NA,3,NA,,3,NA,0041055,004102104,1.3,B3A_MG2
004100006,2,1,8,1,1,3,62,18,71,998,1,98,2007,NA,3,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,0041051,004105102,1.3,B3A_MG2
004100006,2,2,1,1,3,3,62,12,5,998,1,98,2008,NA,1,8,NA,9,NA,NA,NA,NA,3,NA,,1,NA,0041051,004105102,1.3,B3A_MG2
004100006,2,3,3,3,3,3,62,12,6,71,1,3,2010,NA,1,8,NA,4,NA,NA,NA,NA,3,NA,,3,NA,0041051,004105102,1.3,B3A_MG2
004100008,2,1,3,3,3,3,62,12,6,71,1,9,2012,NA,1,1,35,1,2,NA,NA,NA,3,NA,,3,NA,0041052,004105202,1.3,B3A_MG2
004111100,1,1,1,1,3,3,62,12,75,30,1,10,2008,NA,5,8,NA,1,1,3,NA,NA,1,1,A,1,NA,0041111,004110003,1.3,B3A_MG2
004111100,1,2,1,1,1,3,62,14,71,20,1,11,2009,NA,1,8,NA,1,1,3,NA,NA,1,1,A,1,NA,0041111,004110003,1.3,B3A_MG2
004111100,1,3,3,3,3,3,62,12,6,71,1,6,2015,NA,1,8,NA,1,1,3,NA,NA,1,2,AG,3,NA,0041111,004110003,1.3,B3A_MG2
004111100,3,1,1,1,3,3,62,12,75,30,1,10,2008,NA,5,8,NA,8,NA,NA,NA,NA,1,1,A,1,NA,0041111,004111103,1.3,B3A_MG2
004111100,3,2,1,1,1,3,62,14,71,20,1,9,2011,NA,1,8,NA,8,NA,NA,NA,NA,1,1,A,1,NA,0041111,004111103,1.3,B3A_MG2
004111100,3,3,3,3,3,3,62,12,6,71,1,6,2015,NA,1,8,NA,8,NA,NA,NA,NA,1,2,AG,3,NA,0041111,004111103,1.3,B3A_MG2
004130006,3,1,1,3,3,3,62,12,6,71,1,4,2011,NA,1,1,20,9,NA,NA,NA,NA,1,2,D,1,NA,0041351,004130006,1.3,B3A_MG2
004130006,3,2,1,3,3,3,62,12,6,30,1,1,2012,NA,3,1,60,1,1,1,NA,NA,3,NA,,1,NA,0041351,004130006,1.3,B3A_MG2
004130006,3,3,3,3,3,3,62,12,6,40,1,2,2015,NA,3,1,15,1,1,5,NA,NA,3,NA,,3,NA,0041351,004130006,1.3,B3A_MG2
004132100,2,1,1,3,3,3,62,12,6,30,1,7,2009,NA,3,1,20,2,NA,NA,1,NA,3,NA,,1,NA,0041321,004132102,1.3,B3A_MG2
004132100,2,2,3,3,3,3,62,12,6,71,1,3,2013,NA,1,1,20,12,NA,NA,NA,NA,3,NA,,3,NA,0041321,004132102,1.3,B3A_MG2
004140005,1,1,1,1,1,3,62,21,71,81,1,1,2004,NA,5,1,700,1,1,1,NA,NA,3,NA,,1,NA,0041451,004140005,1.3,B3A_MG2
004140005,1,2,3,3,3,3,62,12,6,71,1,7,2006,NA,1,1,700,1,1,2,NA,NA,3,NA,,3,NA,0041451,004140005,1.3,B3A_MG2
004140006,1,1,1,1,3,3,62,12,7,998,1,5,2002,NA,3,1,120,2,NA,NA,1,NA,3,NA,,1,NA,0041452,004140006,1.3,B3A_MG2
004140006,1,2,3,3,3,3,62,12,6,71,1,7,2005,NA,1,1,120,12,NA,NA,NA,NA,3,NA,,3,NA,0041452,004140006,1.3,B3A_MG2
004140007,1,1,3,3,3,3,62,12,23,70,1,6,2005,NA,3,1,90,2,NA,NA,1,NA,3,NA,,1,NA,0041453,004140007,1.3,B3A_MG2
004140007,1,2,8,1,3,3,62,12,75,998,1,9,2008,NA,5,1,300,2,NA,NA,1,NA,3,NA,,1,NA,0041453,004140007,1.3,B3A_MG2
004140007,1,3,3,3,3,3,62,12,23,70,1,12,2014,NA,3,1,300,95,NA,NA,NA,NA,3,NA,,3,NA,0041453,004140007,1.3,B3A_MG2
004150007,1,1,3,3,3,3,62,12,6,30,1,7,2012,NA,3,1,50,2,NA,NA,1,NA,3,NA,,3,NA,0041552,004150007,1.3,B3A_MG2
004160003,1,1,3,3,3,3,62,12,75,100,1,6,2008,NA,5,1,500,2,NA,NA,1,NA,3,NA,,3,NA,0041651,004160003,1.3,B3A_MG2
004160004,1,1,3,3,3,3,62,12,75,60,1,98,2008,NA,5,8,NA,2,NA,NA,1,NA,3,NA,,3,NA,0041652,004160004,1.3,B3A_MG2
004160005,1,1,1,1,3,3,62,12,6,71,1,98,2006,NA,1,8,NA,12,NA,NA,NA,NA,3,NA,,1,NA,0041653,004160005,1.3,B3A_MG2
004160005,1,2,1,3,3,3,62,12,75,100,1,98,2010,NA,3,8,NA,2,NA,NA,1,NA,3,NA,,1,NA,0041653,004160005,1.3,B3A_MG2
004160005,1,3,8,1,1,3,62,14,71,998,1,98,2014,NA,3,8,NA,1,1,3,NA,NA,3,NA,,1,NA,0041653,004160005,1.3,B3A_MG2
004160005,1,4,3,3,3,3,62,12,75,90,1,98,2014,NA,3,8,NA,1,1,3,NA,NA,3,NA,,3,NA,0041653,004160005,1.3,B3A_MG2
004170000,4,1,3,3,3,3,62,32,76,31,1,6,2008,NA,3,1,1000,9,NA,NA,NA,NA,3,NA,,3,NA,0041700,004170004,1.3,B3A_MG2
004170000,5,1,1,1,1,3,62,31,74,30,1,98,1974,NA,5,1,1000,8,NA,NA,NA,NA,1,1,A,1,NA,0041700,004170005,1.3,B3A_MG2
