Person,1999,2000,2001,2002,2003,2004,2005,2006,2007
222000004,no job,no job,no job,,,,,,6
222000006,no job,no job,no job,no job,no job,,,,6
230200001,no job,no job,no job,no job,no job,no job,no job,no job,no job
230200002,no job,no job,no job,no job,,,,,
230500003,no job,no job,no job,no job,no job,no job,,no job,no job
230500041,no job,no job,no job,no job,,no job,no job,no job,no job
230800002,no job,no job,no job,,,,,,
230931003,no job,no job,,,,,,,
231100005,,,,,,no job,no job,no job,no job
231100032,,,no job,,,,,,
231200003,no job,no job,no job,no job,no job,no job,no job,no job,
231200004,no job,no job,no job,no job,,,no job,no job,no job
231400092,,,,,,,no job,no job,no job
231400091,no job,no job,no job,no job,no job,no job,,,
231400101,no job,no job,no job,no job,no job,no job,no job,no job,
231700005,no job,no job,no job,no job,,,,,
231700006,no job,no job,no job,no job,no job,no job,no job,no job,
240100006,no job,no job,no job,no job,no job,no job,,,
240200005,,,,no job,no job,,,,
240300006,,,no job,no job,no job,no job,no job,no job,no job
240300007,no job,no job,no job,no job,,,,,
2403000010,no job,no job,no job,no job,no job,no job,no job,,no job
240300042,,,no job,no job,no job,,,no job,no job
240331002,,,no job,no job,no job,no job,no job,no job,no job
240332002,no job,no job,no job,no job,no job,no job,no job,,
240400004,no job,no job,no job,,,,,,
2404000012,,,,,,no job,no job,no job,no job
240400023,no job,no job,no job,no job,no job,no job,no job,,
240400022,no job,no job,no job,no job,,,,,
240400062,no job,,,,no job,no job,no job,no job,no job
240400082,no job,no job,no job,no job,no job,no job,no job,,no job
240421002,no job,no job,no job,no job,no job,no job,no job,,
240500003,no job,no job,no job,,,,,,
240500004,no job,no job,no job,no job,no job,no job,no job,no job,
240500005,no job,no job,no job,no job,no job,no job,no job,no job,
240500008,no job,,,,,,,,
240600003,no job,no job,no job,no job,no job,no job,no job,,
240600004,no job,no job,no job,,,,,,
240600005,no job,no job,no job,no job,no job,,,,
2406000010,no job,no job,no job,no job,,,,,
240700002,no job,no job,no job,no job,no job,no job,,,
240700003,no job,no job,,,,,,,
240700004,no job,no job,,,,,no job,no job,no job
240700007,no job,no job,no job,no job,no job,no job,no job,no job,
240700051,no job,no job,no job,no job,no job,no job,no job,,
240800003,no job,,,,,,,,
240800008,no job,no job,no job,no job,no job,no job,,no job,no job
2408000012,no job,no job,no job,no job,no job,,,,
240800073,no job,no job,no job,no job,no job,no job,no job,,
240800112,no job,no job,no job,,,no job,,,no job
240821001,,,,,,,,no job,
240821006,no job,,no job,no job,no job,no job,no job,no job,no job
240900001,,no job,no job,no job,no job,no job,no job,no job,no job
240900009,no job,no job,no job,no job,no job,no job,no job,,
240900062,no job,no job,no job,no job,,,,,
240900082,no job,no job,,,,no job,no job,no job,no job
241400001,,,,,,,no job,,
241400003,no job,no job,no job,no job,no job,no job,no job,,
241400052,no job,,,,no job,no job,no job,no job,no job
241431004,no job,no job,no job,no job,no job,,,,
241431008,no job,no job,,,,,no job,no job,no job
241611009,no job,no job,no job,no job,no job,no job,no job,no job,
241700002,no job,no job,,,,no job,,no job,
241700007,no job,no job,no job,no job,no job,,no job,no job,no job
241721002,no job,no job,no job,no job,no job,no job,no job,,
241732002,no job,no job,no job,no job,no job,no job,,,
242000004,no job,no job,no job,,no job,no job,no job,no job,no job
242100004,no job,no job,no job,,,,,,
242100008,,,,,,no job,no job,,
242131002,no job,no job,no job,no job,no job,no job,no job,no job,
242200001,,,,,,,,,no job
242200041,no job,no job,no job,no job,no job,no job,no job,,
242200051,no job,no job,no job,no job,no job,no job,,no job,no job
242300001,no job,,,,,,,,
242400006,no job,no job,no job,,,,,,
242400004,no job,no job,no job,no job,no job,no job,no job,no job,
242500002,,,,,no job,no job,no job,no job,no job
242800004,no job,no job,no job,no job,no job,no job,,,
242800005,no job,no job,no job,no job,no job,no job,,,
242800007,no job,no job,no job,no job,no job,no job,,,
242800012,no job,no job,no job,,no job,no job,no job,no job,no job
242800013,no job,no job,,,,,,,
242800031,no job,no job,no job,no job,,,,,
242800032,,,,no job,no job,no job,no job,,
2501000012,no job,no job,no job,no job,no job,,,,
2501000014,no job,no job,no job,no job,no job,no job,no job,no job,
250200002,,,,,,,no job,,
250300002,no job,no job,no job,no job,no job,no job,,no job,no job
250400003,no job,no job,no job,no job,no job,no job,no job,no job,
250600003,no job,,,,,,,,
250600051,no job,no job,no job,no job,no job,no job,,,
250600052,no job,no job,no job,no job,no job,no job,no job,no job,no job
250700004,no job,no job,no job,no job,no job,no job,,,
250700009,no job,no job,no job,no job,no job,no job,no job,,
250800005,no job,,,,,,,,
250800062,no job,no job,no job,no job,,,,,
250800061,no job,no job,,,,,,,
251000006,no job,no job,no job,no job,,,,,
251000007,no job,no job,no job,no job,,no job,no job,,
251000008,,,no job,no job,no job,,,no job,no job
251000051,no job,,,,,,,,
251000052,no job,no job,no job,no job,no job,no job,no job,,
251031002,,no job,no job,no job,no job,no job,no job,no job,no job
251100004,no job,no job,,no job,no job,no job,no job,no job,
251100005,no job,no job,no job,no job,no job,no job,no job,no job,
251100006,no job,no job,no job,no job,no job,,,,
251100081,no job,no job,,,,,,,
251100082,no job,no job,no job,no job,,,,,
251200004,no job,no job,no job,no job,no job,no job,no job,no job,
251231005,no job,no job,no job,no job,no job,no job,,,
251300051,no job,no job,no job,,,,,,
251300052,no job,no job,,,,,,no job,no job
251331002,no job,no job,no job,no job,no job,,,,
251331001,,,,,,,,,no job
251400002,no job,no job,no job,no job,no job,no job,no job,,
251400003,no job,no job,no job,no job,no job,no job,,,no job
251400004,no job,no job,no job,no job,no job,no job,,no job,no job
251400051,no job,no job,,,,,,,
251500008,no job,no job,no job,no job,no job,no job,,,
251600002,,,,,no job,no job,no job,no job,no job
251600005,no job,no job,no job,,,,,,
251600006,no job,no job,no job,no job,no job,no job,,,no job
251600007,no job,no job,no job,no job,no job,no job,no job,,
251600042,no job,no job,no job,no job,no job,no job,no job,no job,no job
251700002,no job,no job,no job,no job,no job,,,,
251700003,no job,no job,no job,no job,no job,no job,,,
251800005,no job,no job,no job,no job,no job,no job,no job,no job,
251800041,no job,no job,no job,no job,no job,no job,no job,,
251800042,no job,no job,no job,no job,no job,no job,no job,no job,
251831002,,,,,,no job,no job,,
251931002,no job,no job,no job,no job,no job,,no job,no job,no job
2519320013,no job,no job,no job,no job,no job,no job,no job,,
261800002,no job,no job,no job,no job,,,,,
262000001,,,no job,no job,no job,no job,,,6
262000006,no job,,,,,,,,6
270100009,,,,,,,no job,,
270100031,no job,no job,no job,no job,no job,,,,
270100032,no job,no job,no job,no job,no job,,,,
270200005,,,,no job,no job,no job,no job,no job,no job
270300001,,,,,no job,no job,no job,no job,
270300002,no job,no job,no job,no job,no job,no job,no job,,
270300031,no job,no job,no job,,,,,,
270300032,no job,,no job,no job,no job,no job,no job,no job,no job
270400008,no job,no job,no job,no job,no job,no job,,no job,
270600002,,,,,,,,no job,no job
270600081,no job,,,,,,,,
270611002,no job,no job,no job,no job,no job,no job,,,
270612004,no job,no job,no job,no job,,,,,
270612005,no job,no job,no job,no job,no job,,,,
270613003,no job,no job,no job,no job,no job,no job,,,
270613007,no job,no job,,,,,,,
270700006,no job,no job,no job,no job,no job,no job,no job,no job,
270700013,no job,no job,no job,no job,no job,no job,no job,,
270700042,no job,no job,no job,no job,no job,no job,no job,no job,
270800002,no job,no job,no job,,,,,,
270831003,no job,no job,no job,,,,,,
270832002,no job,no job,no job,no job,no job,no job,no job,no job,
270900003,no job,no job,no job,,,no job,no job,no job,
270900012,,,,,,,,no job,
270900062,no job,,,,,,no job,no job,no job
270900102,,,,,no job,no job,no job,no job,no job
270931002,no job,no job,no job,no job,no job,no job,,,
270931001,no job,no job,no job,,,,,,
270932001,no job,no job,no job,,no job,no job,no job,,
271000004,no job,no job,no job,no job,no job,no job,,,
271000008,no job,no job,no job,no job,no job,no job,no job,no job,
271100001,no job,no job,no job,,,,,,
271100002,no job,no job,no job,no job,no job,no job,no job,,
271100003,,,,,,,no job,,
271100004,no job,no job,no job,no job,no job,no job,no job,,
271100005,no job,no job,no job,no job,no job,no job,no job,no job,
2711000010,no job,no job,no job,no job,,,,,
271200005,no job,no job,no job,no job,,,,,
271200031,no job,no job,no job,no job,no job,,,,
271211001,no job,no job,,,,,,,
271211004,no job,no job,no job,no job,no job,no job,no job,no job,
271300002,no job,no job,no job,no job,no job,no job,no job,no job,
271300007,no job,no job,no job,no job,,,,,
271400001,no job,no job,no job,,,,no job,no job,no job
271400002,no job,no job,no job,no job,no job,no job,no job,no job,
271500003,no job,no job,no job,no job,,,,,
271500004,no job,no job,no job,no job,no job,no job,no job,no job,
271500012,no job,no job,no job,no job,no job,no job,no job,no job,
271911003,no job,no job,no job,no job,,,,,
272000005,no job,no job,no job,no job,,,,,
272000062,no job,no job,no job,no job,,,,,
272000061,no job,no job,no job,no job,,,,,
272032001,no job,no job,no job,no job,no job,no job,,,
272200002,no job,no job,no job,no job,no job,no job,no job,no job,
272300002,no job,,,,,no job,no job,,
272300003,no job,no job,no job,no job,no job,no job,no job,,
2724110016,no job,no job,no job,no job,,,,,
272531002,,,,,,,,,no job
272532001,no job,no job,no job,no job,no job,no job,no job,no job,
272800022,no job,no job,,,,,,,
272900004,no job,no job,no job,no job,no job,no job,no job,,
272900006,no job,no job,no job,no job,no job,,,,
272900007,no job,no job,no job,no job,,,,,
272900032,no job,no job,,,,no job,,,
273000003,no job,no job,no job,no job,,,,,
274300007,no job,no job,,,,,,,
274300023,no job,no job,no job,no job,no job,no job,no job,no job,
274311001,no job,no job,no job,no job,no job,,,,
2743110013,no job,no job,no job,,,,,,
274400004,no job,no job,no job,no job,no job,no job,no job,,
280200002,no job,no job,,,,,,,
280300051,no job,no job,no job,no job,no job,no job,no job,no job,
280300062,no job,no job,no job,no job,no job,no job,no job,no job,
280300061,no job,no job,no job,no job,no job,no job,no job,,
280331001,no job,,,,,,,,
280331002,no job,no job,no job,no job,no job,,,,
280400003,no job,no job,no job,no job,no job,no job,no job,no job,
280400041,no job,no job,no job,no job,,,,,
280400042,no job,no job,no job,,,no job,no job,no job,no job
280500071,no job,no job,no job,,,,,,
280532006,no job,no job,no job,no job,no job,no job,no job,no job,
280533001,,no job,,,,,,,
280700001,,,no job,no job,no job,no job,no job,no job,no job
281200002,no job,no job,no job,no job,no job,no job,no job,,
281200042,no job,no job,no job,no job,no job,no job,no job,no job,
281200041,no job,,,,,,,,
281300001,no job,,,,,,,,
281331006,no job,no job,no job,no job,no job,no job,no job,no job,
281600002,no job,no job,,,no job,no job,no job,no job,
281731003,no job,no job,no job,no job,no job,,,,
282000032,no job,no job,no job,no job,no job,,no job,no job,no job
282200003,no job,no job,no job,,,,,,no job
282200006,no job,no job,no job,no job,no job,no job,,,
282300001,,,,,,,no job,,
282331002,no job,no job,,,,,,,
282700003,no job,no job,no job,no job,no job,no job,no job,no job,no job
284100004,no job,no job,no job,no job,no job,no job,no job,,
290100001,,,,,no job,no job,no job,no job,no job
290300031,no job,no job,no job,no job,no job,no job,no job,,
290400008,no job,no job,no job,no job,no job,no job,no job,,
290432006,no job,no job,,,,no job,,,
290700001,,,,,,,,no job,no job
290700007,no job,no job,no job,no job,no job,no job,no job,,
290700052,no job,no job,no job,no job,no job,no job,no job,,
290700061,no job,no job,no job,,,,,,
290800001,,,,,,,,no job,no job
2908000010,no job,no job,no job,no job,no job,no job,no job,,
290900004,,,,,,,no job,,
290900007,no job,no job,no job,no job,no job,no job,no job,no job,
291200004,no job,no job,no job,no job,,,,,
291211002,no job,no job,no job,no job,no job,no job,no job,no job,
291300001,no job,no job,no job,no job,no job,no job,,,
2913310020,no job,no job,no job,,,,,,
2913310021,no job,no job,no job,no job,no job,no job,,,no job
291400001,,,,,,,,,no job
291600041,no job,no job,no job,no job,no job,no job,,,
291700003,no job,no job,,,,,,,
291700007,no job,no job,no job,no job,,,,,
291800006,no job,no job,no job,no job,no job,no job,no job,,
292300002,no job,no job,no job,no job,no job,no job,no job,no job,
292300007,no job,no job,no job,no job,no job,no job,no job,no job,
292331001,,,,,,,,,6
292600004,no job,no job,no job,no job,,,,,
292600005,no job,no job,no job,no job,no job,no job,no job,,
292731002,,no job,no job,no job,no job,no job,no job,no job,no job
2929000012,no job,no job,no job,no job,no job,no job,no job,no job,
300231006,no job,no job,no job,no job,,,,,
300300031,no job,no job,,,,,,,
300500001,,,,no job,no job,no job,no job,no job,no job
300700003,no job,no job,,,,,,,
300900041,no job,no job,no job,no job,no job,no job,no job,,
301100003,no job,no job,no job,no job,no job,,,,
3012000410,no job,,,,,,,,
301300003,,,,,,,,no job,no job
301700002,,,no job,no job,no job,no job,no job,no job,no job
301700041,no job,no job,no job,no job,no job,no job,,,
301900004,no job,no job,no job,no job,,,,,
302100006,no job,no job,no job,no job,no job,no job,,no job,no job
302200001,no job,no job,,,,,,,
302500001,,no job,no job,no job,no job,no job,no job,no job,no job
302500002,no job,no job,no job,no job,no job,no job,no job,no job,
302500005,no job,no job,,,,,,,
302500041,no job,no job,no job,,,,,,
302700005,no job,no job,,,,no job,no job,no job,
302800004,,,,no job,,,,,
302800007,no job,no job,no job,no job,no job,,,,
302831001,,,,,,no job,no job,no job,no job
302900001,,,,,,,,no job,no job
302900002,no job,no job,no job,no job,,,,,no job
310100002,,,,,,,no job,no job,
310200004,no job,no job,no job,no job,no job,no job,,,
310200031,no job,no job,no job,no job,no job,no job,,,
310211003,,,,,,,,no job,
310300004,no job,no job,,,,,no job,no job,no job
310300005,no job,no job,no job,no job,no job,no job,,,
310531001,no job,no job,no job,no job,no job,no job,,,
310700001,no job,no job,no job,no job,no job,no job,no job,,
310900005,,,,,,no job,no job,no job,no job
311200041,no job,,,,,,,,
311200042,no job,no job,no job,,,,,no job,
311232002,,,,,,,no job,no job,no job
311233002,,,,no job,,,,,
311300002,,,,,,,no job,no job,
311300003,no job,no job,no job,no job,no job,,,,
311300004,no job,no job,no job,no job,no job,no job,no job,no job,
311400042,no job,no job,no job,no job,,,,,
311432001,no job,no job,no job,,,,,,
311433001,,,,,,,,no job,no job
311600004,no job,no job,no job,no job,no job,no job,no job,,
311900062,,,no job,no job,no job,no job,no job,no job,no job
312300002,,,,,,no job,no job,no job,no job
312331003,,no job,no job,no job,no job,no job,no job,no job,
312500002,,no job,no job,no job,no job,no job,no job,no job,no job
312600002,,,,,,,,no job,no job
312600061,no job,no job,no job,no job,no job,no job,no job,,
312631001,no job,no job,no job,no job,no job,no job,,,no job
312700003,no job,no job,no job,,,,,,
312700004,no job,no job,no job,no job,,,,,
312800004,no job,no job,no job,no job,,,,,
312800005,no job,no job,,,,,,,
312900004,no job,no job,,,,,,,
312900005,no job,,,,,no job,no job,no job,no job
312900006,no job,no job,no job,no job,no job,no job,no job,no job,
313000006,no job,no job,no job,,,,,,
313000009,no job,no job,no job,no job,no job,no job,no job,no job,
320100002,,,,,,,no job,no job,no job
320100003,no job,no job,no job,no job,,,,,
320300007,no job,no job,no job,no job,no job,no job,no job,,
320300051,no job,no job,no job,,,,,,
320300062,no job,no job,no job,no job,no job,no job,no job,no job,
320331002,no job,,,,,no job,no job,no job,
320400002,no job,no job,no job,,,,,,
320400031,no job,no job,no job,no job,no job,no job,no job,no job,no job
320500021,no job,no job,,,,,,,
320500052,,,no job,no job,no job,no job,no job,no job,no job
320500062,no job,no job,no job,no job,no job,,,,
